9.382026172983831680e-01,8.700078604183612008e-01,8.989368992052869656e-01,9.620446599600729343e-01,9.433778995074983964e-01,8.011361060061794603e-01,8.975044208762794629e-01,8.424321395851150918e-01,8.448390574103220585e-01,8.705299250969186220e-01,8.572021785580439257e-01,9.227136753481487430e-01,8.880518862573496541e-01,8.560837508246413874e-01,8.721931616372712304e-01,8.666837163687133305e-01,9.247039536578802732e-01,8.397420868117099202e-01,8.656533850825450793e-01,8.072952130349136945e-01,7.223505092082960211e-01,8.826809297720179526e-01,8.932218099429752867e-01,8.128917489796778639e-01,9.634877311993803595e-01,7.772817162700617066e-01,8.522879258650722933e-01,8.406408074987082868e-01,9.266389607179228438e-01,9.234679384950141845e-01,8.577473712848457943e-01,8.689081259801086921e-01,8.056107126184943734e-01,7.509601765888036518e-01,8.326043925336923390e-01,8.578174484551990275e-01,9.115145340363860482e-01,9.101189924392205643e-01,8.306336591296024086e-01,8.348848624712331690e-01,7.975723517466453139e-01,7.789991031410512523e-01,7.646864904687493691e-01,9.475387697615894611e-01,8.245173909124172695e-01,8.280962849194406505e-01,7.873602319975037123e-01,8.888745177915955420e-01,7.693051076221023576e-01,8.393629859893015910e-01,8.052266719403161632e-01,8.693451248929631170e-01,8.244597431215563432e-01,7.909683907938793723e-01,8.485908885830671933e-01,8.714165935265208995e-01,8.533258611191584242e-01,8.651235948869890890e-01,8.182838953159518036e-01,8.318629417006431215e-01,8.163769776112024257e-01,8.320223419229728634e-01,8.093426858977772476e-01,7.636858698834161352e-01,8.588713071126876653e-01,8.299109531895868530e-01,7.684900826516977146e-01,8.731391127762886395e-01,8.046350817808378686e-01,8.525972697898068775e-01,8.864545281088768158e-01,8.564491455378705487e-01,9.069700342271650451e-01,7.882587089823173132e-01,8.701170820588773891e-01,8.157594954529843179e-01,8.064601425409059221e-01,8.210575167617791825e-01,8.344223733936313447e-01,8.528082671114872726e-01,7.917425079608321203e-01,8.950413243477093328e-01,8.732831219865229144e-01,7.731878156861388129e-01,9.244126096897800071e-01,9.447944588015291245e-01,9.089389785579825576e-01,8.410037582093824460e-01,7.964623689244728633e-01,9.027225863465567768e-01,8.298411526513409520e-01,9.111222535191213501e-01,8.604137489038430342e-01,8.988319518241856265e-01,8.678183198587200442e-01,8.853286584095974021e-01,8.505250010360410062e-01,9.392935246952917039e-01,8.563456046351809459e-01,8.700994681722350466e-01
9.441575348528127298e-01,7.826120469428776705e-01,7.864757500757133535e-01,8.984698354079005966e-01,7.913438297442919600e-01,9.471810592824646546e-01,8.293190509620126383e-01,8.126272594279621009e-01,9.461471013240192462e-01,9.240257395717211830e-01,9.433779480213284607e-01,8.953022329137692026e-01,8.069387157472648342e-01,9.455032476549516396e-01,8.365998314524309976e-01,8.901228197898197747e-01,8.973625983886873714e-01,8.422494953454582323e-01,8.807039685173040366e-01,8.961103335783263679e-01,8.688212765577814078e-01,7.950299604707902201e-01,8.649119087103027681e-01,9.163192948343514832e-01,8.152716070134317095e-01,8.425182729836164786e-01,8.282423224139181528e-01,9.424631864239670920e-01,8.836147378506217231e-01,8.703730918120554660e-01,8.115041962777341800e-01,8.769624595645908460e-01,8.162833669671312187e-01,8.515915279137175053e-01,8.182076960810559241e-01,8.838216647473249310e-01,8.788295408307470469e-01,8.395850622211001868e-01,8.698003356330822333e-01,7.953469245634746665e-01,7.754371203647196786e-01,8.719695850632268597e-01,8.583336747686264312e-01,8.817515718446052864e-01,9.691572387431970359e-01,8.972239743495207254e-01,8.043588887277920429e-01,9.058508144047926480e-01,7.842046294744239310e-01,8.269207697592645401e-01,8.465879197337684570e-01,9.356671360824683203e-01,8.127622588975780271e-01,8.086780730670493078e-01,8.450773737787283801e-01,8.168260856818946314e-01,9.063317961053253269e-01,7.960034245818288223e-01,7.926265673794448130e-01,8.281089977627782428e-01,8.250983774653847247e-01,9.464766026908493224e-01,8.974710403462879960e-01,8.543775620692595218e-01,7.887282240584916337e-01,8.922181488200773281e-01,7.999892326305217960e-01,7.727614451611193314e-01,9.094014896176150220e-01,8.658471305962424092e-01,8.960429411890409312e-01,8.659363826471510039e-01,8.928415305951344916e-01,8.174487203349926068e-01,7.982878579107767214e-01,8.840797259140813491e-01,8.098295167913078796e-01,8.155225111124899673e-01,8.272233748241327733e-01,8.508739579512528683e-01,8.323003044373258330e-01,7.812524353290990486e-01,8.178190798583554466e-01,7.388298423887786903e-01,8.812615725513593956e-01,7.698971172196625856e-01,7.947808330285774936e-01,8.526082539630487345e-01,8.130218501804342690e-01,9.271507297703367456e-01,7.853571545138275933e-01,8.633525434674591548e-01,8.480358590886252212e-01,7.915953251129400625e-01,8.761638330265876240e-01,8.414226834388875975e-01,8.885895275606833232e-01,8.911752076981865889e-01,9.581617974640345148e-01,9.168263974718195986e-01
8.315409081028778404e-01,8.380310411212036348e-01,9.049829797943556020e-01,8.827631865361298402e-01,8.820065763048795526e-01,7.691521977844582025e-01,8.487836937800532500e-01,8.130984545397155205e-01,8.639962299521618538e-01,8.450924805178521293e-01,8.955089454046295527e-01,8.658609107595650611e-01,8.893163981054488243e-01,8.266790451632027859e-01,8.027776872040874867e-01,8.294975153398725931e-01,8.491489793069278980e-01,8.689575867777540319e-01,9.629654475345426068e-01,8.478871424169678317e-01,8.022027499753611179e-01,8.327009112150306480e-01,8.268202012676952872e-01,8.740740736886730700e-01,7.729601492777686822e-01,8.531630997100165814e-01,8.578253268982687363e-01,8.616090518100137929e-01,8.201341965517318089e-01,8.381039135131995721e-01,7.787969545508733882e-01,8.253340058318903161e-01,8.228569261991640627e-01,8.708025023130712139e-01,7.921908784089043420e-01,8.890599050854997021e-01,9.247242272245683736e-01,7.465007487493233729e-01,8.713129365389050696e-01,8.838454017515122718e-01,8.181281487223884819e-01,8.301364092835601394e-01,8.433559711206521925e-01,8.351104560299135171e-01,8.345493515476438695e-01,7.661998096835010985e-01,9.076165782391559800e-01,9.039809296018410656e-01,8.093317870397898073e-01,7.766787836098743014e-01,8.760532438226379393e-01,8.212106015093466604e-01,8.570976581660390003e-01,8.340335791427452294e-01,8.845769375535093015e-01,8.847374571828002798e-01,8.137201310768207296e-01,7.808318022302471739e-01,7.708530801332458271e-01,8.805189689553601928e-01,7.905570371107984995e-01,8.246591822850656284e-01,8.201842980774746161e-01,8.473716351865226981e-01,7.531860097076745753e-01,8.594389298396913901e-01,8.761945511917103024e-01,8.544211043522330629e-01,8.344556914150763616e-01,8.548700083134391781e-01,8.699523172820065042e-01,7.113703621786674480e-01,9.477956154125346533e-01,8.695046661343962535e-01,8.173795708806489424e-01,8.304523312406199009e-01,8.746870888674593836e-01,8.441948030482816501e-01,7.484657766109252819e-01,9.532246430679659488e-01,8.444729671383763847e-01,9.010086355857899187e-01,8.153975076107804476e-01,9.268188527122898090e-01,8.643171844446139174e-01,8.804421917237724715e-01,7.977373316926522628e-01,9.105572644841349872e-01,8.844909082267393696e-01,9.150923114782498757e-01,8.185956220179210208e-01,8.259486440769605586e-01,9.651958348841971347e-01,7.969992088639226147e-01,8.432025149660838936e-01,9.068445681301346983e-01,8.548862483857427863e-01,8.791476839876646299e-01,8.300275485368562300e-01,8.685027943923758764e-01
7.846736574132341380e-01,9.329065339809093915e-01,8.440917977435714592e-01,8.159910898001574431e-01,8.833191541015956716e-01,8.269640106305723437e-01,7.832870764298622834e-01,7.826641247101222554e-01,8.846886576345065478e-01,8.420213280926865940e-01,8.433149220165779836e-01,9.038871902988131479e-01,7.936587095621627785e-01,8.134661123567586971e-01,8.307560095409362022e-01,8.547175794658536940e-01,8.478914274354710789e-01,8.356556403805045496e-01,8.469186798952176298e-01,8.446347361854412705e-01,8.140197805724103119e-01,8.093503505722960956e-01,8.637258178861969560e-01,8.054542458502236268e-01,7.921322370404573210e-01,8.343853874437152651e-01,8.421166491918091745e-01,9.628361748649104657e-01,8.147649862071882909e-01,8.971630362484747101e-01,8.873594167102315522e-01,7.905527522398131390e-01,8.886626488701299120e-01,7.908059679903340911e-01,7.170413881001629353e-01,8.803159762179689762e-01,7.622054708281139623e-01,8.725467230902956839e-01,8.157994551131391159e-01,9.329775398094936056e-01,9.034254699658004206e-01,8.273307098074306198e-01,8.156081194485658159e-01,7.892961298452939589e-01,8.279538683853704395e-01,8.359822252407744791e-01,8.317653227804157057e-01,8.578351927636181928e-01,8.789260748864439199e-01,8.674827228496586606e-01,8.117928038046777761e-01,7.781104263099209994e-01,9.182265924051234984e-01,8.155275407725031123e-01,8.173853200032490385e-01,8.239405343849444119e-01,7.578465224921675514e-01,8.261012997979756411e-01,8.260172092996025395e-01,8.810179149171756263e-01,8.849228574553668070e-01,8.501885444543134662e-01,8.965924187057151551e-01,8.669982491900630750e-01,8.492158944198722192e-01,8.580464084149110882e-01,8.404673253209300476e-01,8.302575242983274428e-01,8.366133231553016802e-01,7.935994334264996342e-01,8.640220852658148099e-01,8.003438194535209549e-01,8.920815632036818155e-01,8.375270709919525602e-01,8.524747490825045348e-01,8.746918388140477729e-01,8.821657232531463499e-01,7.714688295683272967e-01,8.396548161918013786e-01,8.940089456040390958e-01,7.650947090283872765e-01,8.693640237697531914e-01,7.372217885298905093e-01,7.988746578182197577e-01,8.519315275920094077e-01,7.671642448839022244e-01,8.007244631157924841e-01,7.764082496268206457e-01,9.324067466103779234e-01,8.582113877743666741e-01,8.783645138926334806e-01,8.388662449742422256e-01,8.323284125621400742e-01,7.691762905674484063e-01,8.354081318626068731e-01,8.119253894094188295e-01,8.928961962146167997e-01,9.070550933328787035e-01,9.233289357787088925e-01,8.926275969730615989e-01
8.200673031538506796e-01,7.942051507019802781e-01,8.883331590822542978e-01,8.678146408736143735e-01,7.615730774661484404e-01,8.677740896371883839e-01,8.907259911243933237e-01,8.529462794590815244e-01,8.407473164495329332e-01,8.096175756191822392e-01,7.776732650218305398e-01,8.900148974670013535e-01,8.345442777614144880e-01,8.383266669228153223e-01,9.366360593459566175e-01,8.842250553429594762e-01,8.685412500640550260e-01,8.571030902593617107e-01,9.259997430382885808e-01,9.359794653708096712e-01,8.964752555739763373e-01,8.791112295698961798e-01,7.452698464396927402e-01,8.561860957116752546e-01,8.434946522903147281e-01,8.546976614692783913e-01,8.971523043661259189e-01,7.130161416405221830e-01,8.215343973264906952e-01,8.634952177470380796e-01,8.266577226973618187e-01,7.791546943436870043e-01,8.934481743448396962e-01,8.638435952923063654e-01,8.014447714777757081e-01,8.657408602257912200e-01,8.910792856024897235e-01,8.502646323149680718e-01,8.900282401715498004e-01,8.539130087580830697e-01,8.302385508672822656e-01,7.920289741800042860e-01,8.457034616514192971e-01,8.597146469022886039e-01,8.937916380793665683e-01,8.442446265756385904e-01,8.728707803110494767e-01,8.017693993133135910e-01,8.108685422086236994e-01,8.444805350486556117e-01,7.972685768007492513e-01,8.910123918662340436e-01,8.731565164659302880e-01,8.639547882196226825e-01,8.669452062607971854e-01,9.510521780742398068e-01,8.265567906016602073e-01,7.399279357249720634e-01,8.599650098448232693e-01,8.474698229519166404e-01,8.241240478744797926e-01,8.010585070320614953e-01,8.280405239098925785e-01,8.590669214608910309e-01,8.248591649678730375e-01,9.706226839771874282e-01,8.019747809183426224e-01,8.103441318646164016e-01,7.355689979992735550e-01,8.625742207510768145e-01,7.491796686100119507e-01,8.230272683312749304e-01,8.362164732719721272e-01,8.145136017076555213e-01,9.369436338727255009e-01,8.997197195657749003e-01,9.159568438150788028e-01,8.058790590725040115e-01,9.064297032257283560e-01,8.748000473171980707e-01,8.885702974338423044e-01,9.014719414391383356e-01,8.045618377020473666e-01,8.287841189511049311e-01,8.931298005664225492e-01,7.172190453512533592e-01,9.256664041286601918e-01,8.776566032103791937e-01,8.477148019669882295e-01,8.610253827878586730e-01,7.985032358345511838e-01,8.325028317705447378e-01,9.050142169110186874e-01,9.149010986163110815e-01,9.848112026281790055e-01,8.463037666859791752e-01,8.170723516597497849e-01,8.242883017030004922e-01,7.990979062356317053e-01,8.461072622029573997e-01
8.691366215006134377e-01,8.482878859734023225e-01,9.048173422832899160e-01,8.382892099327731161e-01,8.326274673750717614e-01,8.209365761569836772e-01,7.683682736882752051e-01,7.716116137845772105e-01,7.910421034681155428e-01,9.150714035832380189e-01,8.947630136444965077e-01,9.187482033196494591e-01,7.833894172702748904e-01,7.515687655106989551e-01,8.169971839932957947e-01,8.587909476648013518e-01,8.749345137454913601e-01,9.023986077984026410e-01,8.642139835403607195e-01,9.371334390327815678e-01,8.388697159525839719e-01,8.043460390979101371e-01,7.659390892252783134e-01,8.055514320952275042e-01,8.621058980492560808e-01,8.055639871323184709e-01,8.968371231767628959e-01,9.206163853018721754e-01,7.315206547386697844e-01,8.932026150248824070e-01,7.380197970669131191e-01,8.700749527545144080e-01,9.112435282096829070e-01,8.532428053171787763e-01,7.860155413397880153e-01,8.207284397861113190e-01,8.369177277144549398e-01,8.408877608105028711e-01,8.398551579616666540e-01,8.445058610345342887e-01,8.606740024455084015e-01,7.895713173133389606e-01,8.378990085064890181e-01,9.259130585177852701e-01,8.307677288428740869e-01,8.278081953422400385e-01,9.039098651857118139e-01,7.220407666827951543e-01,9.090689300644142490e-01,8.184048120997415854e-01,8.581964286226293481e-01,8.548160677960597864e-01,8.971234059610196931e-01,8.366202626882326410e-01,8.160987109217774371e-01,9.148922895325548588e-01,7.317913091429409933e-01,8.510167090852621685e-01,7.826037288685439020e-01,8.119213305871719744e-01,9.505628340731568926e-01,8.477702286772070828e-01,8.597534848575690836e-01,7.609218572147203874e-01,8.135477670602652145e-01,8.598278700364392346e-01,8.677378846556609293e-01,8.808443277196639221e-01,8.504313949458788269e-01,8.763502104227329781e-01,8.726890956317842063e-01,7.585129794497733613e-01,8.518502860955075029e-01,8.883951203866351509e-01,8.794939910367259861e-01,8.318070595014604995e-01,8.097186746230315979e-01,7.940844037839183134e-01,8.434472994229293974e-01,9.066539939779860724e-01,7.524097949259198614e-01,8.170054135135250695e-01,7.930098772286612308e-01,8.892478760620250444e-01,8.222845186714349275e-01,8.264681170922604236e-01,8.391525215031675478e-01,8.722696625447398100e-01,8.303805500925180993e-01,6.976928472600036901e-01,8.771655945693759282e-01,8.719521478836020911e-01,8.390229485834392875e-01,7.957981689664032077e-01,8.675890055340679252e-01,8.689617766767793183e-01,8.264983558649562356e-01,8.391634264712229951e-01,8.034921748737838820e-01,8.410705453956335287e-01
7.724785327458258966e-01,8.708659410515917632e-01,8.027815754587852570e-01,8.619051573916155506e-01,7.797018541866049812e-01,8.204971177065230048e-01,8.444755297467035904e-01,7.669650094065367796e-01,8.557573936570045392e-01,8.310426218560038603e-01,7.628821901095383939e-01,7.848378622943842364e-01,8.802560042041083221e-01,8.947777992775661771e-01,8.434045680110016097e-01,8.702380906020248386e-01,8.611921781656455277e-01,8.664811491063868498e-01,9.142992003540146850e-01,7.746500800892863747e-01,8.838230366180811481e-01,8.308995522211090057e-01,8.387870532874179830e-01,8.348875134772464346e-01,8.312426441669358290e-01,7.886901904108489791e-01,8.591669599628800613e-01,9.335471516394429070e-01,8.471933489775621551e-01,8.499307478632451840e-01,8.156350481421668075e-01,8.441262726790944582e-01,8.733083213017015511e-01,8.314878779647828511e-01,8.273097979473998942e-01,8.701632270081622877e-01,8.040997615090477169e-01,8.626248313538436019e-01,8.910160898630710147e-01,9.179974270839741379e-01,8.454808996361525830e-01,9.183798619903356109e-01,9.017204943240758608e-01,8.001893679814466864e-01,7.891030744203424430e-01,8.347518181072789423e-01,9.014467746297426531e-01,8.463856496219996917e-01,8.199671221171105362e-01,9.276121590024279939e-01,8.643452244001672558e-01,7.339702862104628966e-01,8.658580313146344576e-01,8.760020307285433239e-01,8.612804327235551449e-01,8.724856050115996631e-01,8.466362195538509328e-01,7.840802065177632230e-01,8.314647998389772532e-01,8.027192102221853975e-01,8.033629544602810535e-01,7.868465825448862638e-01,8.726244546319823492e-01,8.548948072706313850e-01,8.275917318659645749e-01,8.175331036134805274e-01,8.488288447489273914e-01,9.039597364056244366e-01,7.497892142250541792e-01,8.688438260425446202e-01,8.227144012991108868e-01,7.557707077510276150e-01,7.527148458418020383e-01,8.043608252932353819e-01,8.609754777896522215e-01,8.696531466990045089e-01,8.030509213661106704e-01,9.008510495706621990e-01,9.211491748258052725e-01,8.698043292478280231e-01,8.204298666095943826e-01,9.062209592255183743e-01,8.877697847831669264e-01,8.933703705677458196e-01,8.171768162514233547e-01,7.082722747362648619e-01,9.558395510741837242e-01,7.694560798275033031e-01,8.482115964069889547e-01,9.690372675609875142e-01,8.665288378137186998e-01,8.974623236779117885e-01,7.748801715309143745e-01,7.611166522633145970e-01,8.233648604010223027e-01,9.045374867217249593e-01,8.326875276176344265e-01,8.102681839464250801e-01,8.598983644972483242e-01,9.040967609238632630e-01
7.777529900463313606e-01,7.894728502938324066e-01,8.105665372745316510e-01,9.047319187356045456e-01,8.617410762974365701e-01,9.566076705285221360e-01,8.968222862915558036e-01,8.482452411565164496e-01,9.132538919044382864e-01,8.605748506365938910e-01,8.147539323746277873e-01,8.839987422122550509e-01,8.151836673069458028e-01,8.354801449598066032e-01,9.163891347978991853e-01,8.449359256891300074e-01,8.098429306329185673e-01,8.267831154282253570e-01,9.010895292794336431e-01,8.223729663291635683e-01,8.306564576574676506e-01,8.244853630183185400e-01,8.591962747170154291e-01,8.307255119812195776e-01,7.699081975513730747e-01,8.056409529077479537e-01,8.033605479246780368e-01,9.121659692227577221e-01,8.906337021054521186e-01,8.793629689699913321e-01,8.247320841367794531e-01,8.092104229003014293e-01,8.246241199171321368e-01,7.974059948724162572e-01,9.748600195793503120e-01,7.377339175814299210e-01,8.782004267536904774e-01,7.857723851003736160e-01,8.447828254252653934e-01,8.005999028753132407e-01,7.911185518758684365e-01,7.929901849532519087e-01,9.377493076871028510e-01,8.433505788845203632e-01,8.117148902760956686e-01,8.777893482041436712e-01,8.505174657283149919e-01,8.860016879670826739e-01,7.587871672031084591e-01,8.651801952231000792e-01,8.886347418551190369e-01,7.669200854442718152e-01,8.724097642211655623e-01,9.348090786414080533e-01,8.492571148322648478e-01,8.910702968512405064e-01,8.835285225155454780e-01,8.146247151244710993e-01,8.519883367293247245e-01,7.716502644569198655e-01,8.274348481448736692e-01,8.632843987483117543e-01,8.861550246868898917e-01,8.512306062623955505e-01,8.859991865071582540e-01,7.948546893522314694e-01,8.449151362722564507e-01,8.509639692256538712e-01,9.424795623339817796e-01,8.392916671899958159e-01,8.250491681002908306e-01,8.510675611921774131e-01,8.040443277565028080e-01,8.596376924532608266e-01,8.317472391726871139e-01,7.604336225979407837e-01,8.470706724433069157e-01,8.341228453034900125e-01,7.683788348966007486e-01,8.466432922692739282e-01,9.244677981037240366e-01,8.760651874137856954e-01,8.805963596365579127e-01,7.829251637208478609e-01,8.738449184461111185e-01,8.574224790690039288e-01,8.764522619167215423e-01,8.711314310854412213e-01,7.820109637248092715e-01,8.479299594221015868e-01,8.121064569787417309e-01,8.474957952857589127e-01,8.051299536549084701e-01,9.156235183570498037e-01,8.070513805777828065e-01,8.050528921767231560e-01,8.537293203271776321e-01,7.961450465298002266e-01,8.287668348783566730e-01,8.085017701231018705e-01
9.205586031944805736e-01,8.892901913415586224e-01,8.471265240767302807e-01,8.304391473912992039e-01,8.970458807287556846e-01,8.702602040161443453e-01,8.749026202341427805e-01,8.486903881327874100e-01,7.655884986114283031e-01,8.443767008720223233e-01,8.233755040395466240e-01,8.822527636729937672e-01,9.005921216497094761e-01,8.171024477619415194e-01,8.734192617138525350e-01,9.367939498842856594e-01,8.166143639714720237e-01,9.340960870036568719e-01,8.073707076414675665e-01,8.511479877803975747e-01,8.494427194079079424e-01,8.505749449935030571e-01,8.081160979046027037e-01,8.204408448117784802e-01,8.166139856820300302e-01,8.663481297702227968e-01,8.665017557255155767e-01,9.612972165869129171e-01,9.185494503145560374e-01,8.245078378930760232e-01,8.662434807898092837e-01,8.998558990395879587e-01,8.515300912169259107e-01,8.465179210776532237e-01,8.525787471384944638e-01,8.933638314404214187e-01,8.075839738597383466e-01,8.337165265589913110e-01,8.735216572423241121e-01,8.655723535777077871e-01,8.619791379928195552e-01,8.315099416848098501e-01,8.986267894571268178e-01,9.566934123602268691e-01,8.703207746838103054e-01,8.403411649225079882e-01,8.877870144447270739e-01,8.230433681623504638e-01,8.125154827648551903e-01,8.516404373806856221e-01,7.208601683515027947e-01,7.923024818173994843e-01,8.326019072039576585e-01,7.823305570926143426e-01,7.983678449053934756e-01,8.281625831270995608e-01,7.678517353234695086e-01,8.296964101870083486e-01,8.232364917733577814e-01,8.512702604192508016e-01,9.077092015247009149e-01,8.586252208246433204e-01,8.510531010671031904e-01,8.549727228515355826e-01,8.613696387560564327e-01,7.991630675695114983e-01,8.442612337614601170e-01,8.654375620918306478e-01,7.814620008728470069e-01,8.932826461407926688e-01,9.040688017229094875e-01,8.184312005775304932e-01,8.379331104273447517e-01,8.060904828594963600e-01,8.849690241793908285e-01,7.969388856277045408e-01,8.388761494878539393e-01,8.070540046096164044e-01,8.525477138505644925e-01,7.602885364255138612e-01,9.163230821182846153e-01,8.017696787896867461e-01,8.529947341558137275e-01,8.393738477614844928e-01,8.118942744038750714e-01,8.056109931682031711e-01,8.968199271776229331e-01,8.237179703449030166e-01,8.635585092318655009e-01,8.099251557302812321e-01,8.176409284076119333e-01,8.736123575043923672e-01,8.965204248055558267e-01,8.412341798836490137e-01,7.789040064179781897e-01,9.498978039875002333e-01,8.071725345882895253e-01,7.729206300164106480e-01,9.797212293884075551e-01,8.297983853074530902e-01
7.769133655869295829e-01,8.158280116605658439e-01,8.683772448011134459e-01,8.595155778796970125e-01,8.074135401373204735e-01,9.411361800063979821e-01,8.239210161003313049e-01,7.907656704794223668e-01,8.980346699230329355e-01,9.164531423269840493e-01,8.091253451191886548e-01,7.799326353480344753e-01,9.015219133707802479e-01,7.476338193471019355e-01,7.886689170301691698e-01,8.983723075025117355e-01,8.472323725988805121e-01,8.368031325703655376e-01,8.676408303247189480e-01,8.423612788227295978e-01,7.850656638918455110e-01,9.138037673003093220e-01,9.162507026443407199e-01,8.602666281888979860e-01,8.522567007716005394e-01,9.669812403010028534e-01,8.361783577492081232e-01,8.370211509082979839e-01,8.682240624620252145e-01,9.235660978071168481e-01,9.296385377208741252e-01,8.370713684161613655e-01,8.654165622979672623e-01,7.810958266467961097e-01,8.344011946041893779e-01,8.079854802260346691e-01,7.996584123850507542e-01,9.340788358133663705e-01,8.103856669096927146e-01,8.234197045994272601e-01,8.682924393958428855e-01,9.148912633486792068e-01,8.740557563194417678e-01,9.879677557010790867e-01,8.462666010874424494e-01,8.629358220114873301e-01,8.637800336992027539e-01,9.217524693394576474e-01,8.753619475554806906e-01,8.441885149806425126e-01,8.026255702546559734e-01,8.622221727980815542e-01,9.200672415645979596e-01,8.294809103171064679e-01,8.764471809208290720e-01,8.623073894342422330e-01,8.931759829190657474e-01,8.097623129681065235e-01,9.673323515263281269e-01,7.860419446485871209e-01,8.317224455006980710e-01,8.969046270452822878e-01,8.648366586247056009e-01,8.914993079540551868e-01,8.251948833008718731e-01,8.462597508659829293e-01,8.506115991819408473e-01,9.284629807267952284e-01,8.845214512191523770e-01,8.898336054182335308e-01,8.171036953731601882e-01,8.984441319281525340e-01,8.612790831784401524e-01,9.194572657838963048e-01,9.507030077459234230e-01,8.346617111986497362e-01,8.296848434777468473e-01,8.067977504448815562e-01,8.428210244141839391e-01,8.308987275524808425e-01,8.679752199785505384e-01,8.427716591533132018e-01,8.319200359609190132e-01,9.032292568063925442e-01,8.031059884424274209e-01,8.716553976575671658e-01,8.297029136405758010e-01,8.862184252434981424e-01,9.192630773361114560e-01,8.348450873287963647e-01,8.720516453636575349e-01,8.589396432866589493e-01,8.100288800228451214e-01,8.620393754870968595e-01,8.644560252639406084e-01,8.706435410223086757e-01,8.400800551589976406e-01,8.547096150155073513e-01,7.926194527578431792e-01,8.320942962260071685e-01
